,location,total_sqft,bath,price,bhk
7782,Yelahanka,1491.0,3.0,85.0,3
7783,Yelahanka,2088.0,5.0,110.0,4
7786,Yelahanka,3019.0,6.0,190.0,4
7788,Yelahanka,1600.0,3.0,100.0,3
7792,Yelahanka,1705.0,3.0,85.0,3
7793,Yelahanka,1350.0,2.0,85.0,3
7794,Yelahanka,1633.0,3.0,110.0,3
7795,Yelahanka,827.5,1.0,42.535,1
7797,Yelahanka,1355.0,2.0,75.0,3
7800,Yelahanka,1104.0,2.0,58.0,2
7802,Yelahanka,1175.0,2.0,67.77,2
7803,Yelahanka,1322.0,2.0,77.9,2
7804,Yelahanka,602.0,1.0,33.0,1
7805,Yelahanka,1315.0,2.0,77.0,2
7808,Yelahanka,567.0,1.0,25.0,1
7810,Yelahanka,602.0,2.0,30.0,1
7812,Yelahanka,1234.0,2.0,80.0,2
7815,Yelahanka,1267.0,3.0,78.0,2
7816,Yelahanka,1360.0,2.0,78.19,2
7818,Yelahanka New Town,650.0,1.0,33.0,1
7819,Yelahanka New Town,500.0,1.0,20.0,1
7820,Yelahanka New Town,440.0,1.0,16.5,1
7821,Yelahanka New Town,1610.0,3.0,92.0,3
7822,Yelahanka New Town,1700.0,3.0,90.0,3
7823,Yelahanka New Town,650.0,1.0,20.0,1
7824,Yelahanka New Town,350.0,1.0,13.5,1
7826,Yelahanka New Town,1385.0,2.0,65.0,2
7827,Yelahanka New Town,500.0,2.0,24.0,1
7828,Yelahanka New Town,650.0,1.0,17.0,1
7829,Yelahanka New Town,450.0,1.0,16.0,1
7831,Yelahanka New Town,960.0,2.0,50.0,2
7833,Yelahanka New Town,1209.0,2.0,65.0,3
7834,Yelahanka New Town,1400.0,2.0,80.0,3
7835,Yelahanka New Town,450.0,1.0,15.0,1
7836,Yelahanka New Town,500.0,1.0,18.0,1
7837,Yelahanka New Town,1420.0,2.0,75.0,3
7839,Yelahanka New Town,2200.0,2.0,180.0,2
7840,Yelahanka New Town,488.0,1.0,20.0,1
7841,Yelahanka New Town,1100.0,2.0,58.0,2
7844,Yelahanka New Town,1000.0,2.0,44.0,2
7845,Yelahanka New Town,650.0,1.0,18.0,1
7847,Yelahanka New Town,1740.0,3.0,150.0,3
7848,Yelahanka New Town,1290.0,2.0,70.0,2
7850,Yelenahalli,1240.0,2.0,47.12,2
7851,Yelenahalli,1200.0,2.0,46.17,2
7853,Yelenahalli,1260.0,2.0,47.88,2
7855,Yelenahalli,1175.0,2.0,50.0,2
7856,Yelenahalli,1650.0,3.0,68.0,3
7857,Yelenahalli,1200.0,2.0,45.6,2
7858,Yelenahalli,1200.0,2.0,46.17,2
7859,Yelenahalli,1160.0,2.0,44.08,2
7861,Yeshwanthpur,1693.0,3.0,108.0,3
7862,Yeshwanthpur,667.0,1.0,36.85,1
7863,Yeshwanthpur,1950.0,4.0,130.0,4
7865,Yeshwanthpur,665.0,1.0,36.85,1
7869,Yeshwanthpur,671.0,1.0,36.85,1
7870,Yeshwanthpur,1277.5,2.0,95.815,2
7871,Yeshwanthpur,668.0,1.0,36.85,1
7872,Yeshwanthpur,1185.0,2.0,75.84,2
7873,Yeshwanthpur,1195.0,2.0,100.0,2
7874,Yeshwanthpur,1313.0,3.0,96.0,3
7875,Yeshwanthpur,1400.0,2.0,100.0,2
7878,Yeshwanthpur,673.0,1.0,36.85,1
7879,Yeshwanthpur,717.0,2.0,49.475,2
7882,Yeshwanthpur,605.0,1.0,41.745,1
7884,Yeshwanthpur,669.0,1.0,36.85,1
7886,Yeshwanthpur,3027.0,4.0,260.0,3
7889,Yeshwanthpur,670.0,1.0,36.85,1
7892,Yeshwanthpur,1240.0,2.0,80.0,2
7893,Yeshwanthpur,1713.0,3.0,110.0,3
7894,Yeshwanthpur,1144.0,2.0,67.0,2
7895,Yeshwanthpur,1541.0,2.0,130.0,2
7897,Yeshwanthpur,1362.0,2.0,100.0,2
7898,Yeshwanthpur,666.0,1.0,36.8,1
7899,Yeshwanthpur,1855.0,3.0,140.0,3
7901,Yeshwanthpur,1165.0,2.0,85.0,2
7904,Yeshwanthpur,1825.0,3.0,145.0,3
7906,Yeshwanthpur,994.0,2.0,54.67,1
7907,Yeshwanthpur,650.0,1.0,40.0,1
7908,Yeshwanthpur,1855.0,3.0,140.0,3
7909,Yeshwanthpur,1500.0,3.0,100.0,3
7914,Yeshwanthpur,674.0,1.0,36.85,1
7916,Yeshwanthpur,672.0,1.0,36.85,1
7919,Yeshwanthpur,1195.0,2.0,100.0,2
7920,Yeshwanthpur,1692.0,3.0,108.0,3
7922,Yeshwanthpur,2500.0,5.0,185.0,6
7927,Yeshwanthpur,1855.0,3.0,135.0,3
7928,Yeshwanthpur,1876.0,3.0,160.0,3
7930,other,2770.0,4.0,290.0,3
7932,other,510.0,1.0,25.25,1
7934,other,600.0,1.0,38.0,1
7937,other,1500.0,2.0,185.0,2
7938,other,840.0,2.0,45.0,2
7939,other,4395.0,3.0,240.0,3
7940,other,845.0,2.0,55.0,2
7941,other,2511.0,3.0,205.0,3
7942,other,1660.0,2.0,105.0,3
7944,other,1200.0,2.0,65.0,2
7945,other,1200.0,3.0,90.0,3
7949,other,782.0,2.0,55.68,2
7950,other,1800.0,3.0,120.0,3
7951,other,1413.0,2.0,75.0,3
7952,other,945.0,2.0,54.0,2
7953,other,1870.0,3.0,110.0,3
7954,other,1260.0,2.0,85.05,3
7956,other,2795.0,4.0,235.0,3
7958,other,1904.0,3.0,150.0,3
7959,other,2000.0,3.0,175.0,3
7962,other,1500.0,3.0,100.0,3
7964,other,1783.0,3.0,115.0,3
7965,other,912.0,2.0,70.0,3
7968,other,1580.0,3.0,100.0,3
7969,other,1415.0,3.0,78.0,3
7971,other,2405.0,4.0,260.0,3
7972,other,1500.0,2.0,115.0,2
7977,other,1060.0,2.0,60.0,2
7978,other,2600.0,8.0,180.0,8
7980,other,1285.0,2.0,72.5,2
7981,other,4050.0,3.0,280.0,3
7984,other,1280.0,2.0,69.0,2
7985,other,3045.0,3.0,170.0,3
7988,other,900.0,2.0,110.0,2
7993,other,1560.0,3.0,115.0,3
7996,other,1200.0,4.0,165.0,4
7998,other,1645.0,3.0,95.0,3
7999,other,1200.0,2.0,79.0,2
8001,other,1350.0,2.0,140.0,3
8002,other,1800.0,3.0,150.0,3
8004,other,1762.0,3.0,125.0,3
8006,other,1200.0,3.0,90.0,3
8007,other,2023.71,3.0,275.0,3
8013,other,2150.0,4.0,240.0,3
8016,other,3309.0,4.0,325.0,4
8017,other,5000.0,9.0,360.0,11
8019,other,1150.0,2.0,126.0,2
8022,other,1200.0,2.0,74.0,2
8025,other,1753.0,3.0,120.0,3
8027,other,720.0,2.0,45.0,2
8030,other,1200.0,3.0,165.0,4
8031,other,700.0,1.0,41.0,1
8033,other,1595.0,3.0,115.0,3
8034,other,1353.0,2.0,110.0,2
8035,other,1200.0,2.0,85.0,1
8038,other,1325.0,2.0,90.0,3
8041,other,1056.0,2.0,80.0,2
8044,other,1544.0,3.0,120.0,3
8045,other,1200.0,2.0,65.0,2
8046,other,540.0,1.0,36.0,1
8047,other,1578.0,3.0,180.0,3
8049,other,1600.0,2.0,115.0,2
8050,other,416.0,1.0,18.5,1
8053,other,834.0,1.0,60.0,1
8054,other,1125.0,4.0,70.0,3
8055,other,3000.0,5.0,260.0,4
8056,other,2160.0,5.0,250.0,6
8058,other,469.0,1.0,25.0,1
8063,other,1630.0,2.0,200.0,2
8065,other,1200.0,2.0,70.0,3
8066,other,1350.0,3.0,77.0,3
8067,other,4046.0,4.0,445.0,4
8068,other,1180.0,2.0,78.34,3
8069,other,1355.0,2.0,115.0,2
8070,other,600.0,1.0,50.0,1
8071,other,1875.0,3.0,165.0,3
8072,other,600.0,2.0,55.0,2
8075,other,1750.0,3.0,120.0,3
8078,other,1092.0,2.0,98.5,3
8081,other,1855.0,3.0,225.0,3
8085,other,425.0,1.0,20.03,1
8087,other,600.0,1.0,60.0,1
8088,other,1468.0,2.0,140.0,2
8089,other,4300.0,5.0,550.0,4
8091,other,775.0,2.0,55.0,2
8093,other,445.0,1.0,28.0,1
8095,other,1352.0,3.0,135.0,3
8097,other,1200.0,3.0,95.0,4
8098,other,1976.0,3.0,184.0,3
8099,other,5500.0,4.0,600.0,4
8100,other,1200.0,3.0,95.0,3
8103,other,1180.0,2.0,69.0,2
8104,other,686.0,1.0,17.0,1
8106,other,1500.0,4.0,180.0,4
8108,other,1282.0,2.0,87.0,2
8110,other,1500.0,2.0,95.0,3
8111,other,1300.0,1.0,115.0,2
8112,other,530.0,1.0,20.0,1
8113,other,1350.0,2.0,80.0,2
8115,other,2400.0,6.0,125.0,8
8117,other,1141.0,2.0,62.0,2
8120,other,950.0,1.0,40.0,1
8127,other,1480.0,3.0,90.0,3
8128,other,1600.0,3.0,90.0,3
8129,other,1200.0,4.0,135.0,4
8131,other,1500.0,3.0,115.0,3
8132,other,1824.0,3.0,125.0,3
8133,other,750.0,1.0,56.25,1
8140,other,6000.0,5.0,400.0,4
8141,other,2400.0,3.0,170.0,3
8143,other,1500.0,2.0,98.0,3
8144,other,3095.0,3.0,350.0,3
8146,other,1200.0,1.0,28.0,1
8147,other,1500.0,3.0,100.0,3
8149,other,1560.0,5.0,145.0,5
8151,other,1560.0,3.0,188.0,3
8154,other,485.0,1.0,15.0,1
8160,other,1200.0,3.0,130.0,3
8161,other,1050.0,2.0,67.0,2
8162,other,1596.0,3.0,105.0,3
8166,other,1200.0,3.0,85.0,3
8167,other,1132.0,2.0,67.0,2
8169,other,1515.0,3.0,88.0,3
8172,other,1380.0,2.0,80.0,2
8175,other,4346.0,5.0,500.0,4
8176,other,510.0,1.0,25.25,1
8178,other,2200.0,3.0,187.0,3
8179,other,3329.0,3.0,330.0,3
8180,other,3600.0,4.0,300.0,4
8181,other,3500.0,3.0,450.0,4
8183,other,1093.0,2.0,65.0,2
8185,other,1535.0,3.0,95.0,3
8187,other,1100.0,2.0,62.7,2
8190,other,2197.0,4.0,280.0,3
8192,other,1100.0,2.0,60.0,2
8193,other,1600.0,3.0,172.0,4
8194,other,1450.0,2.0,85.0,3
8195,other,2000.0,3.0,166.0,4
8199,other,1756.0,3.0,100.0,3
8200,other,1532.0,3.0,92.0,3
8201,other,1650.0,3.0,110.0,3
8202,other,1200.0,2.0,66.0,2
8204,other,1525.0,2.0,122.0,3
8208,other,2400.0,3.0,200.0,4
8209,other,1000.0,2.0,130.0,2
8211,other,3040.0,1.0,180.0,2
8213,other,1390.0,3.0,120.0,3
8215,other,1135.0,2.0,68.0,2
8216,other,900.0,2.0,55.0,2
8220,other,2500.0,3.0,250.0,3
8224,other,1269.72,2.0,68.0,2
8225,other,1168.0,3.0,70.0,3
8227,other,2100.0,4.0,155.0,4
8229,other,1515.0,3.0,93.93,3
8234,other,2700.0,4.0,214.0,6
8235,other,2000.0,3.0,210.0,3
8236,other,2400.0,4.0,300.0,5
8237,other,1760.0,3.0,176.0,3
8238,other,595.0,1.0,42.0,1
8243,other,1170.0,2.0,86.0,2
8244,other,2200.0,4.0,235.0,4
8251,other,1650.0,3.0,175.0,3
8253,other,1670.0,3.0,91.86,3
8257,other,1250.0,2.0,80.0,3
8258,other,1650.0,4.0,160.0,3
8259,other,800.0,2.0,50.0,2
8260,other,1225.0,2.0,150.0,2
8262,other,3675.0,4.0,367.0,4
8263,other,1200.0,2.0,150.0,2
8266,other,1350.0,2.0,80.0,2
8268,other,1614.0,3.0,110.0,3
8269,other,1188.0,2.0,73.0,2
8270,other,1480.0,3.0,90.0,3
8271,other,680.0,2.0,42.0,2
8274,other,955.0,2.0,53.55,2
8276,other,2479.13,3.0,215.0,3
8277,other,1100.0,2.0,106.0,2
8280,other,1925.0,3.0,120.0,3
8281,other,650.0,1.0,26.0,1
8283,other,2000.0,3.0,207.0,3
8284,other,1050.0,2.0,110.0,2
8286,other,2204.0,2.0,305.0,3
8292,other,1685.0,2.0,110.0,3
8294,other,1550.0,3.0,110.0,3
8295,other,500.0,1.0,20.0,1
8297,other,3155.0,4.0,370.0,3
8298,other,1765.0,3.0,105.0,3
8299,other,1265.0,2.0,70.0,2
8300,other,1012.0,2.0,59.0,2
8301,other,2045.0,4.0,154.0,3
8303,other,2400.0,4.0,280.0,6
8304,other,581.91,2.0,25.0,1
8305,other,1158.0,2.0,85.0,3
8306,other,925.0,2.0,51.0,2
8307,other,1415.0,2.0,110.0,2
8310,other,4750.0,5.0,600.0,4
8311,other,1840.0,3.0,155.0,3
8312,other,1350.0,2.0,185.0,2
8313,other,824.0,2.0,60.0,2
8314,other,1340.0,2.0,100.0,3
8315,other,1620.0,2.0,110.0,3
8316,other,1533.0,3.0,115.0,3
8317,other,1560.0,3.0,85.0,3
8319,other,750.0,1.0,25.0,1
8320,other,1375.0,2.0,85.0,3
8327,other,1500.0,3.0,88.0,3
8329,other,1140.0,2.0,76.0,2
8330,other,1198.0,2.0,84.0,2
8331,other,4000.0,4.0,520.0,4
8333,other,1370.0,2.0,75.0,2
8337,other,1000.0,1.0,55.0,2
8338,other,1200.0,2.0,125.0,2
8342,other,1050.0,1.0,70.0,1
8343,other,1200.0,2.0,80.0,3
8351,other,400.0,1.0,14.0,1
8353,other,1575.0,4.0,150.0,5
8355,other,4800.0,5.0,629.0,4
8356,other,1200.0,2.0,70.0,2
8358,other,1100.0,2.0,60.0,2
8360,other,1300.0,2.0,79.0,2
8362,other,3500.0,4.0,350.0,4
8364,other,1000.0,2.0,110.0,3
8371,other,2400.0,3.0,260.0,3
8372,other,1533.0,3.0,85.0,3
8375,other,1452.55,2.0,110.0,2
8376,other,2357.0,3.0,151.0,3
8377,other,1170.0,2.0,105.0,2
8378,other,1411.0,3.0,91.72,3
8380,other,3095.0,3.0,375.0,3
8382,other,1100.0,3.0,78.0,3
8384,other,3600.0,4.0,365.0,4
8387,other,1945.0,3.0,120.0,3
8389,other,1650.0,3.0,165.0,3
8390,other,351.0,1.0,16.0,1
8391,other,1550.0,2.0,150.0,3
8393,other,1150.0,2.0,75.0,3
8394,other,1200.0,3.0,74.0,3
8395,other,1229.0,3.0,86.03,3
8396,other,1030.0,2.0,61.0,2
8397,other,600.0,1.0,32.0,1
8398,other,1165.0,2.0,135.0,2
8401,other,3000.0,4.0,240.0,4
8403,other,1315.0,2.0,90.0,2
8404,other,1210.0,2.0,72.0,2
8405,other,11338.0,9.0,1000.0,6
8407,other,30000.0,4.0,2100.0,4
8409,other,1170.0,2.0,68.0,2
8410,other,1600.0,2.0,110.0,2
8412,other,1370.0,2.0,75.0,3
8414,other,1980.0,3.0,224.0,3
8416,other,1700.0,3.0,97.0,3
8417,other,1900.0,3.0,160.0,3
8419,other,1100.0,2.0,75.0,2
8420,other,1929.0,3.0,115.0,3
8421,other,3161.0,4.0,214.0,4
8423,other,3515.0,3.0,420.0,3
8425,other,1100.0,2.0,70.0,2
8427,other,440.0,1.0,28.0,1
8430,other,700.0,1.0,41.0,1
8435,other,3000.0,3.0,250.0,3
8436,other,1100.0,2.0,61.0,2
8437,other,1260.0,1.0,41.0,1
8438,other,1500.0,1.0,37.5,1
8439,other,600.0,1.0,17.0,1
8441,other,1165.0,2.0,75.0,2
8442,other,1272.0,4.0,75.0,3
8444,other,1600.0,5.0,140.0,5
8446,other,1000.0,2.0,65.0,3
8448,other,2400.0,4.0,325.0,3
8450,other,1463.0,1.0,142.0,2
8452,other,2401.0,3.0,185.0,3
8453,other,1875.0,2.0,235.0,3
8455,other,890.0,1.0,75.0,1
8458,other,2400.0,3.0,290.0,3
8460,other,1690.0,3.0,100.0,3
8463,other,1350.0,2.0,90.0,2
8464,other,1460.0,3.0,88.0,3
8465,other,1685.0,3.0,95.0,3
8466,other,800.0,1.0,52.0,1
8467,other,4000.0,5.0,280.0,4
8469,other,792.0,2.0,70.0,2
8472,other,2400.0,5.0,235.0,5
8475,other,461.82,1.0,31.7,1
8476,other,1500.0,2.0,85.0,3
8479,other,1260.0,2.0,75.0,2
8481,other,12000.0,12.0,525.0,10
8483,other,2820.0,3.0,285.0,3
8484,other,1950.0,3.0,130.0,3
8486,other,1350.0,2.0,140.0,3
8487,other,4051.0,4.0,345.0,4
8488,other,2100.0,3.0,170.0,3
8489,other,1991.0,3.0,160.0,3
8491,other,1200.0,3.0,66.0,3
8493,other,3000.0,4.0,342.0,4
8494,other,2400.0,6.0,245.0,6
8496,other,1375.0,2.0,105.0,2
8497,other,1693.0,3.0,108.0,3
8504,other,1150.0,2.0,77.5,3
8508,other,1058.0,2.0,60.0,2
8509,other,900.0,1.0,30.0,1
8510,other,1672.0,3.0,150.0,3
8513,other,1250.0,3.0,139.0,3
8514,other,1468.0,3.0,130.0,2
8518,other,1480.0,2.0,145.0,3
8521,other,2280.0,3.0,285.0,3
8522,other,2000.0,3.0,200.0,3
8525,other,1080.0,2.0,75.0,3
8526,other,2400.0,2.0,150.0,3
8528,other,1125.0,2.0,75.0,2
8529,other,1596.0,3.0,95.0,3
8530,other,1639.0,3.0,123.0,3
8532,other,1740.0,3.0,199.0,3
8533,other,1372.0,2.0,90.0,3
8535,other,6200.0,5.0,720.0,5
8538,other,925.0,2.0,63.0,2
8539,other,1200.0,3.0,95.0,4
8540,other,1200.0,2.0,79.0,2
8541,other,2500.0,3.0,270.0,3
8542,other,1584.0,3.0,145.0,4
8543,other,1570.0,3.0,115.0,3
8544,other,3000.0,3.0,400.0,3
8548,other,1750.0,3.0,180.0,3
8549,other,1500.0,1.0,160.0,2
8550,other,2100.0,6.0,275.0,6
8552,other,705.0,1.0,36.5,1
8553,other,1340.0,3.0,77.0,3
8557,other,1260.0,1.0,41.0,1
8558,other,1200.0,2.0,125.0,2
8559,other,1270.0,2.0,175.0,4
8560,other,1200.0,3.0,130.0,3
8561,other,3595.0,6.0,360.0,4
8563,other,3100.0,5.0,385.0,4
8565,other,1200.0,4.0,150.0,4
8566,other,3259.0,3.0,270.0,3
8569,other,596.0,1.0,42.0,1
8570,other,10000.0,16.0,550.0,16
8571,other,1200.0,4.0,110.0,4
8572,other,1910.0,3.0,190.0,3
8575,other,1750.0,3.0,149.0,3
8577,other,985.0,2.0,63.0,2
8578,other,1300.0,2.0,129.0,2
8579,other,1490.0,2.0,88.0,3
8583,other,650.0,1.0,30.0,1
8584,other,1500.0,2.0,89.99,3
8585,other,1350.0,4.0,145.0,4
8586,other,910.0,1.0,42.0,1
8589,other,532.0,1.0,22.49,1
8590,other,1060.0,3.0,62.0,3
8592,other,1550.0,2.0,160.0,2
8596,other,1000.0,2.0,80.0,2
8598,other,1500.0,2.0,97.0,3
8599,other,1865.0,4.0,140.0,3
8601,other,3500.0,4.0,245.0,4
8605,other,1320.0,2.0,73.0,3
8606,other,2150.0,6.0,205.0,6
8609,other,675.0,3.0,52.0,2
8610,other,1801.0,3.0,139.0,3
8612,other,2990.0,4.0,324.0,4
8613,other,2400.0,2.0,160.0,2
8615,other,1150.0,2.0,75.0,2
8616,other,1200.0,3.0,165.0,3
8623,other,1390.0,2.0,80.0,3
8624,other,1550.0,2.0,90.0,3
8627,other,1500.0,4.0,110.0,4
8629,other,1839.0,3.0,165.0,3
8631,other,900.0,2.0,70.0,2
8633,other,1500.0,3.0,149.0,3
8636,other,750.0,2.0,50.0,1
8637,other,600.0,3.0,75.0,2
8638,other,1605.0,2.0,85.0,3
8641,other,1500.0,1.0,19.5,1
8643,other,1200.0,2.0,70.0,2
8644,other,1200.0,2.0,160.0,2
8645,other,1904.0,3.0,155.0,3
8646,other,2770.0,4.0,315.0,3
8647,other,813.0,1.0,39.0,1
8650,other,1630.0,2.0,97.78,3
8652,other,2425.0,4.0,173.0,4
8656,other,1280.0,2.0,75.0,2
8657,other,735.0,1.0,75.0,1
8658,other,500.0,1.0,24.0,1
8660,other,1200.0,4.0,145.0,3
8661,other,1200.0,2.0,100.0,2
8662,other,1200.0,3.0,160.0,3
8663,other,1265.0,2.0,82.0,3
8666,other,1850.0,3.0,98.0,3
8667,other,2360.0,4.0,150.0,4
8668,other,1030.0,2.0,77.25,2
8670,other,2000.0,3.0,160.0,3
8671,other,1575.0,3.0,93.0,3
8672,other,1300.0,2.0,70.0,3
8674,other,1380.0,2.0,75.0,2
8679,other,3100.0,3.0,250.0,3
8680,other,1190.0,2.0,100.0,2
8681,other,1827.0,3.0,100.0,3
8682,other,1500.0,3.0,95.0,3
8683,other,1180.0,2.0,63.0,2
8688,other,1645.0,3.0,95.0,3
8689,other,1200.0,4.0,140.0,4
8692,other,1097.0,2.0,65.0,2
8693,other,1600.0,3.0,165.0,4
8695,other,900.0,2.0,110.0,2
8696,other,1200.0,2.0,125.0,2
8697,other,1355.0,2.0,75.0,2
8699,other,7500.0,4.0,900.0,4
8702,other,4104.0,4.0,360.0,4
8705,other,2080.0,2.0,150.0,2
8706,other,1505.0,2.0,90.0,2
8707,other,1200.0,3.0,95.75,3
8708,other,1810.0,4.0,148.0,3
8710,other,1530.0,2.0,97.0,3
8715,other,1500.0,2.0,130.0,3
8719,other,1400.0,2.0,80.0,2
8720,other,1533.0,3.0,150.0,3
8722,other,3730.0,6.0,450.0,4
8723,other,745.0,2.0,50.0,2
8725,other,1355.0,2.0,95.0,2
8726,other,833.0,1.0,49.0,1
8728,other,3000.0,5.0,270.0,4
8729,other,1220.0,2.0,68.0,2
8730,other,3811.0,3.0,475.0,4
8731,other,1545.0,3.0,85.0,3
8733,other,1350.0,2.0,110.0,2
8735,other,1200.0,2.0,68.0,3
8737,other,2000.0,4.0,180.0,5
8741,other,1280.0,4.0,115.0,4
8742,other,1200.0,3.0,85.0,3
8744,other,1655.0,3.0,155.0,3
8745,other,1150.0,2.0,74.0,2
8747,other,1200.0,2.0,108.0,3
8748,other,1200.0,2.0,75.0,2
8753,other,1500.0,2.0,203.0,2
8756,other,4500.0,9.0,500.0,9
8759,other,1550.0,3.0,160.0,3
8762,other,1758.0,3.0,95.0,3
8763,other,3179.0,5.0,351.0,4
8765,other,1200.0,3.0,85.0,2
8767,other,1800.0,3.0,140.0,3
8770,other,3900.0,4.0,333.0,4
8771,other,2400.0,4.0,200.0,3
8772,other,1645.0,3.0,87.5,3
8774,other,2600.0,3.0,140.0,3
8775,other,950.0,2.0,60.0,2
8781,other,1900.0,3.0,205.0,3
8783,other,1402.0,2.0,85.0,3
8785,other,2100.0,3.0,240.0,3
8789,other,1200.0,3.0,140.0,3
8790,other,814.0,2.0,55.0,2
8793,other,435.0,1.0,19.5,1
8794,other,1590.0,3.0,120.0,3
8795,other,3754.0,6.0,430.0,4
8798,other,1450.0,2.0,89.6,3
8800,other,1340.0,2.0,77.0,2
8803,other,1665.0,3.0,105.0,3
8805,other,2300.0,4.0,200.0,4
8806,other,1210.0,2.0,76.0,2
8811,other,1065.0,2.0,58.0,2
8814,other,1636.0,3.0,97.0,3
8815,other,3600.0,4.0,450.0,4
8818,other,1200.0,3.0,72.0,3
8822,other,1000.0,1.0,75.0,2
8824,other,905.0,1.0,52.0,1
8826,other,1170.0,2.0,86.0,2
8827,other,4830.0,5.0,390.0,4
8828,other,850.0,2.0,75.0,2
8832,other,2065.0,3.0,130.0,3
8833,other,1150.0,2.0,125.0,2
8836,other,2550.0,4.0,290.0,3
8837,other,615.0,1.0,24.0,1
8838,other,3080.0,2.0,285.0,4
8840,other,3400.0,6.0,420.0,4
8841,other,450.0,1.0,25.0,1
8842,other,1100.0,2.0,85.0,2
8847,other,1036.0,2.0,110.0,2
8851,other,1376.0,4.0,156.0,4
8856,other,1080.0,2.0,62.0,2
8860,other,1475.0,2.0,200.0,3
8861,other,1200.0,3.0,96.25,3
8863,other,412.5,1.0,19.8,1
8864,other,2631.0,3.0,200.0,4
8865,other,830.0,2.0,60.0,2
8866,other,1500.0,2.0,88.0,2
8869,other,856.0,2.0,48.0,2
8870,other,1143.0,2.0,62.0,2
8872,other,1117.0,2.0,110.0,2
8873,other,600.0,1.0,43.0,1
8877,other,1200.0,3.0,70.0,3
8878,other,2675.0,4.0,290.0,4
8882,other,1477.0,2.0,80.0,3
8883,other,3500.0,5.0,450.0,4
8884,other,1793.0,3.0,98.0,3
8888,other,1020.0,2.0,62.0,2
8889,other,3563.0,6.0,310.0,4
8892,other,3300.0,5.0,318.0,4
8893,other,1200.0,3.0,165.0,3
8897,other,1718.0,3.0,223.0,3
8898,other,1200.0,2.0,75.0,3
8899,other,985.0,2.0,55.0,2
8904,other,1030.0,2.0,80.0,2
8906,other,1150.0,2.0,69.0,2
8909,other,1500.0,2.0,90.0,3
8910,other,900.0,2.0,55.0,2
8915,other,1750.0,2.0,225.0,4
8917,other,1100.0,2.0,78.0,2
8918,other,1180.0,2.0,74.0,2
8920,other,1540.0,3.0,85.0,3
8922,other,1800.0,3.0,230.0,3
8924,other,2000.0,3.0,120.0,3
8925,other,2000.0,3.0,145.0,3
8926,other,500.0,1.0,15.0,1
8932,other,3160.0,4.0,206.0,4
8933,other,922.0,2.0,70.0,2
8934,other,850.0,2.0,72.0,2
8935,other,1200.0,1.0,65.0,2
8937,other,1233.0,2.0,100.0,2
8945,other,1936.0,3.0,110.0,3
8946,other,1652.5,3.0,90.0,3
8948,other,1500.0,3.0,138.0,3
8949,other,700.0,2.0,43.0,2
8950,other,1750.0,3.0,170.0,3
8951,other,1365.0,3.0,99.0,3
8954,other,708.0,1.0,55.0,2
8955,other,1680.0,3.0,135.0,3
8956,other,990.0,2.0,58.0,2
8957,other,1240.0,2.0,100.0,2
8958,other,1810.0,3.0,118.0,3
8959,other,2005.0,3.0,240.0,3
8962,other,1000.0,2.0,97.0,2
8965,other,1430.0,3.0,78.65,3
8967,other,1200.0,2.0,45.0,1
8972,other,840.0,1.0,75.0,1
8973,other,1760.0,2.0,116.0,3
8974,other,3317.5,5.0,268.5,4
8975,other,600.0,1.0,52.0,2
8976,other,1670.0,3.0,160.0,3
8979,other,1200.0,2.0,75.6,3
8980,other,2400.0,5.0,285.0,5
8981,other,2100.0,4.0,150.0,4
8985,other,1550.0,4.0,120.0,4
8986,other,905.0,2.0,50.0,2
8987,other,1495.0,3.0,200.0,3
8989,other,550.0,1.0,23.0,1
8992,other,1080.0,2.0,75.0,3
8994,other,1537.0,3.0,110.0,3
8995,other,1750.0,3.0,150.0,3
8996,other,2800.0,7.0,250.0,7
8998,other,1191.0,2.0,90.0,2
9001,other,2849.0,5.0,250.0,4
9006,other,827.0,2.0,45.0,2
9013,other,1205.0,2.0,70.0,2
9017,other,2200.0,4.0,160.0,3
9020,other,1900.0,3.0,155.0,3
9021,other,1200.0,1.0,95.0,2
9023,other,1100.0,2.0,61.0,2
9024,other,1100.0,2.0,110.0,2
9025,other,1942.0,3.0,155.0,3
9026,other,1200.0,4.0,80.0,3
9029,other,1515.0,3.0,90.0,3
9032,other,1200.0,4.0,95.0,4
9038,other,1200.0,1.0,69.0,1
9039,other,1717.0,3.0,99.0,3
9041,other,1200.0,1.0,48.0,1
9042,other,1430.0,2.0,78.65,3
9044,other,1190.0,2.0,70.0,2
9046,other,2690.0,4.0,185.0,4
9047,other,1594.0,3.0,99.0,3
9048,other,1250.0,2.0,68.0,2
9049,other,1290.0,1.0,77.5,2
9051,other,1464.0,2.0,145.0,2
9052,other,1200.0,2.0,75.0,2
9055,other,1485.0,2.0,156.0,3
9056,other,2070.0,3.0,135.0,3
9059,other,800.0,2.0,55.0,2
9061,other,1480.0,2.0,125.0,3
9063,other,1500.0,2.0,130.0,2
9064,other,2010.0,3.0,125.0,3
9065,other,1504.0,2.0,100.0,3
9067,other,1602.0,2.0,165.0,3
9068,other,1200.0,4.0,130.0,4
9069,other,1800.0,3.0,220.0,3
9075,other,1862.0,3.0,120.0,3
9076,other,2700.0,3.0,200.0,3
9077,other,1677.0,3.0,98.0,3
9079,other,1490.0,2.0,115.0,3
9081,other,1740.0,3.0,120.0,3
